Testing connection to the update server..
(unint)	(unint)	null()	null()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
(unint) goodbye	(unint) goodbye	bye()	bye()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i need a route starting from columbus circle destination columbia university	i need a route starting from *STREET destination *STOP	inform(from_street="Columbus Cir")&inform(to_stop="Columbia University")	inform(from_street="*STREET")&inform(to_stop="*STOP")
yes	yes	affirm()	affirm()
yes	yes	affirm()	affirm()
how long will it take to get there	how long will it take to get there	request(duration)	request(duration)
is there a later alternative	is there a later alternative	inform(alternative="next")	inform(alternative="next")
is there an option at six p m	is there an option at *NUMBER *AMPM	inform(time="6:00")&inform(ampm="pm")	inform(time="*TIME")&inform(ampm="*AMPM")
yes	yes	affirm()	affirm()
i would rather use the bus	i would rather use the *VEHICLE	inform(vehicle="bus")	inform(vehicle="*VEHICLE")
change destination to cortlandt street	change destination to *STREET	inform(to_street="Cortlandt St")	inform(to_street="*STREET")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i would like to depart from canal street and end at washington square	i would like to depart from *STREET and end at *STOP	confirm(from_street="Canal St")&confirm(to_stop="Washington Square")	confirm(from_street="*STREET")&confirm(to_stop="*STOP")
(cough)	(cough)	null()	null()
from canal street to washington square	from *STREET to *STOP	inform(from_street="Canal St")&inform(to_stop="Washington Square")	inform(from_street="*STREET")&inform(to_stop="*STOP")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i would like to depart from canal street	i would like to depart from *STREET	confirm(from_street="Canal St")	confirm(from_street="*STREET")
washington square	*STOP	inform(stop="Washington Square")	inform(stop="*STOP")
canal street	*STREET	inform(street="Canal St")	inform(street="*STREET")
yes	yes	affirm()	affirm()
is there an alternative	is there an alternative	null()	null()
i would like to take the bus	i would like to take the *VEHICLE	inform(vehicle="bus")	inform(vehicle="*VEHICLE")
how long will the ride take	how long will the ride take	request(duration)	request(duration)
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i would like to go to grand street	i would like to go to *STREET	inform(to_street="Grand St")&inform(task="find_connection")	inform(to_street="*STREET")&inform(task="find_connection")
yes	yes	affirm()	affirm()
fulton street	*STREET	inform(street="Fulton St")	inform(street="*STREET")
what is the duration of the trip	what is the duration of the trip	request(duration)	request(duration)
is there an alternative later time	is there an alternative later time	inform(alternative="next")	inform(alternative="next")
no	no	negate()	negate()
is there a later time	is there a later time	inform(alternative="next")	inform(alternative="next")
no	no	negate()	negate()
is there an alternative route at six p m	is there an alternative route at *NUMBER *AMPM	inform(time="6:00")&inform(ampm="pm")	inform(time="*TIME")&inform(ampm="*AMPM")
that is correct	that is correct	affirm()&ack()	affirm()&ack()
yes	yes	affirm()	affirm()
no i want to depart from fulton street	no i want to depart from *STREET	confirm(from_street="Fulton St")&negate()	confirm(from_street="*STREET")&negate()
i would like to find a connection	i would like to find a connection	inform(task="find_connection")	inform(task="find_connection")
grand street	*STREET	inform(street="Grand St")	inform(street="*STREET")
grand street	*STREET	inform(street="Grand St")	inform(street="*STREET")
fulton street	*STREET	inform(street="Fulton St")	inform(street="*STREET")
what is the duration of the trip	what is the duration of the trip	request(duration)	request(duration)
is there an alternative at six p m	is there an alternative at *NUMBER *AMPM	inform(time="6:00")&inform(ampm="pm")	inform(time="*TIME")&inform(ampm="*AMPM")
i would rather take the bus	i would rather take the *VEHICLE	inform(vehicle="bus")	inform(vehicle="*VEHICLE")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i would like to depart union square and go to wall street	i would like to depart *STREET and go to *STREET	inform(to_street="Union Sq")&inform(to_street2="Wall St")	inform(to_street="*STREET")&inform(to_street2="*STREET")
union square	*STREET	inform(street="Union Sq")	inform(street="*STREET")
yes union square	yes *STREET	inform(street="Union Sq")&affirm()	inform(street="*STREET")&affirm()
union square	*STREET	inform(street="Union Sq")	inform(street="*STREET")
wall street	*STREET	inform(street="Wall St")	inform(street="*STREET")
how long will it take to get there	how long will it take to get there	request(duration)	request(duration)
what time will i arrive	what time will i arrive	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
is there another schedule	is there another schedule	inform(task="find_connection")&reqalts()	inform(task="find_connection")&reqalts()
i would like to go from union square to wall street	i would like to go from *STREET to *STREET	inform(from_street="Union Sq")&inform(to_street="Wall St")&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_street="*STREET")&inform(task="find_connection")
is there an option at six o'clock	is there an option at *NUMBER o'clock	inform(time="6:00")	inform(time="*TIME")
i would rather go by bus	i would rather go by *VEHICLE	inform(vehicle="bus")	inform(vehicle="*VEHICLE")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i would like to go to franklin street	i would like to go to *STREET	inform(to_street="Franklin St")&inform(task="find_connection")	inform(to_street="*STREET")&inform(task="find_connection")
bowling green	*STOP	inform(stop="Bowling Green")	inform(stop="*STOP")
how much time is needed for the ride	how much time is needed for the ride	request(duration)	request(duration)
what is the arrival time at the destination	what is the arrival time at the destination	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
is there a different schedule	is there a different schedule	inform(task="find_connection")&reqalts()	inform(task="find_connection")&reqalts()
i would like my departure time at four a m	i would like my departure time at *NUMBER *AMPM	inform(departure_time="4:00")&inform(ampm="am")	inform(departure_time="*DEPARTURE_TIME")&inform(ampm="*AMPM")
no is there an option at six p m	no is there an option at *NUMBER *AMPM	deny(time="6:00")&inform(ampm="pm")&negate()	deny(time="*TIME")&inform(ampm="*AMPM")&negate()
i would like to go to uni- columbia university	i would like to go to uni- *STOP	inform(to_stop="Columbia University")&inform(task="find_connection")	inform(to_stop="*STOP")&inform(task="find_connection")
no	no	negate()	negate()
no	no	negate()	negate()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
would like to find a certain building	would like to find a certain building	null()	null()
(hum) queens new york	(hum) *BOROUGH *CITY	inform(borough="Queens")&inform(city="New York")	inform(borough="*BOROUGH")&inform(city="*CITY")
brooklyn	*BOROUGH	inform(borough="Brooklyn")	inform(borough="*BOROUGH")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
yes i'd like transportation	yes i'd like transportation	affirm()	affirm()
marble hill	*STOP	inform(stop="Marble Hill")	inform(stop="*STOP")
franklin street	*STREET	inform(street="Franklin St")	inform(street="*STREET")
franklin street	*STREET	inform(street="Franklin St")	inform(street="*STREET")
franklin street	*STREET	inform(street="Franklin St")	inform(street="*STREET")
no from franklin street	no from *STREET	inform(from_street="Franklin St")&negate()	inform(from_street="*STREET")&negate()
franklin street	*STREET	inform(street="Franklin St")	inform(street="*STREET")
no	no	negate()	negate()
no	no	negate()	negate()
i want to go from franklin street	i want to go from *STREET	inform(from_street="Franklin St")&inform(task="find_connection")	inform(from_street="*STREET")&inform(task="find_connection")
yes	yes	affirm()	affirm()
franklin street	*STREET	inform(street="Franklin St")	inform(street="*STREET")
i want to depart from franklin street	i want to depart from *STREET	confirm(from_street="Franklin St")	confirm(from_street="*STREET")
no	no	negate()	negate()
no i want to depart from franklin street	no i want to depart from *STREET	confirm(from_street="Franklin St")&negate()	confirm(from_street="*STREET")&negate()
i want to arrive at marble hill	i want to arrive at *STOP	inform(to_stop="Marble Hill")	inform(to_stop="*STOP")
i want to arrive at marble hill	i want to arrive at *STOP	inform(to_stop="Marble Hill")	inform(to_stop="*STOP")
i want to depart from franklin street	i want to depart from *STREET	confirm(from_street="Franklin St")	confirm(from_street="*STREET")
yes	yes	affirm()	affirm()
none	none	null()	null()
marble hill	*STOP	inform(stop="Marble Hill")	inform(stop="*STOP")
franklin street	*STREET	inform(street="Franklin St")	inform(street="*STREET")
from franklin street	from *STREET	inform(from_street="Franklin St")	inform(from_street="*STREET")
no i want to go from franklin street to	no i want to go from *STREET to	inform(from_street="Franklin St")&negate()&inform(task="find_connection")	inform(from_street="*STREET")&negate()&inform(task="find_connection")
marble hill	*STOP	inform(stop="Marble Hill")	inform(stop="*STOP")
i want to arrive at marble hill	i want to arrive at *STOP	inform(to_stop="Marble Hill")	inform(to_stop="*STOP")
i want to go from franklin street	i want to go from *STREET	inform(from_street="Franklin St")&inform(task="find_connection")	inform(from_street="*STREET")&inform(task="find_connection")
no i want to depart from franklin street	no i want to depart from *STREET	confirm(from_street="Franklin St")&negate()	confirm(from_street="*STREET")&negate()
no i want to go from franklin street	no i want to go from *STREET	inform(from_street="Franklin St")&negate()&inform(task="find_connection")	inform(from_street="*STREET")&negate()&inform(task="find_connection")
i want to go from franklin street to	i want to go from *STREET to	inform(from_street="Franklin St")&inform(task="find_connection")	inform(from_street="*STREET")&inform(task="find_connection")
marble hill	*STOP	inform(stop="Marble Hill")	inform(stop="*STOP")
yeah	yeah	affirm()	affirm()
yeah	yeah	affirm()	affirm()
i want to arrive at marble hill	i want to arrive at *STOP	inform(to_stop="Marble Hill")	inform(to_stop="*STOP")
do you have a connection from franklin street to marble hill	do you have a connection from *STREET to *STOP	inform(from_street="Franklin St")&inform(to_stop="Marble Hill")&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_stop="*STOP")&inform(task="find_connection")
i want to travel from franklin street	i want to travel from *STREET	inform(from_street="Franklin St")&inform(task="find_connection")	inform(from_street="*STREET")&inform(task="find_connection")
how long will it take to get there	how long will it take to get there	request(duration)	request(duration)
how long	how long	request(distance)	request(distance)
i want to arrive at marble hill how long will it take	i want to arrive at *STOP how long will it take	inform(to_stop="Marble Hill")&request(duration)	inform(to_stop="*STOP")&request(duration)
i want to arrive in marble hill how long will that take	i want to arrive in *STOP how long will that take	inform(to_stop="Marble Hill")&request(duration)	inform(to_stop="*STOP")&request(duration)
yeah i do want to depart from franklin street	yeah i do want to depart from *STREET	confirm(from_street="Franklin St")&affirm()	confirm(from_street="*STREET")&affirm()
yep i do	yep i do	null()	null()
i want to go to marble hill	i want to go to *STOP	inform(to_stop="Marble Hill")&inform(task="find_connection")	inform(to_stop="*STOP")&inform(task="find_connection")
i want to arrive at marble hill	i want to arrive at *STOP	inform(to_stop="Marble Hill")	inform(to_stop="*STOP")
no	no	negate()	negate()
no i do not want to go to harbor i want to go to marble hill	no i do not want to go to *CITY i want to go to *STOP	inform(to_stop="Marble Hill")&inform(to_city="Harbor")&negate()&inform(task="find_connection")	inform(to_stop="*STOP")&inform(to_city="*CITY")&negate()&inform(task="find_connection")
(unint)	(unint)	null()	null()
thank you (noise) i need to at six oclock (noise) and on a bus to (noise) fulton street	thank you (noise) i need to at *NUMBER oclock (noise) and on a *VEHICLE to (noise) *STREET	inform(to_street="Fulton St")&inform(time="6:00")&inform(vehicle="bus")&thankyou()	inform(to_street="*STREET")&inform(time="*TIME")&inform(vehicle="*VEHICLE")&thankyou()
